    -3.85356e-04     1.85581e+00
     6.14258e-01     4.92442e+00
     7.43545e-01     7.52093e+00
     8.11368e-01     9.94884e+00
     8.53757e-01     1.20733e+01
     8.77071e-01     1.38942e+01
     9.00385e-01     1.58837e+01
     9.23699e-01     1.79744e+01
     9.40655e-01     1.98628e+01
     1.00000e+00     2.50895e+01
