     1.88247e-01     5.83488e+00
     2.87861e-01     7.68953e+00
     3.98073e-01     9.54419e+00
     5.01927e-01     1.10953e+01
     5.80347e-01     1.21407e+01
     7.11753e-01     1.40965e+01
     8.05010e-01     1.56140e+01
     9.04624e-01     1.74349e+01
