# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 48min 42s
# Temperature:   115.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  2.2959053E-01  6.7140274E+00
  2.2992361E-01  6.7203601E+00
  2.3025669E-01  6.7266896E+00
  2.3058976E-01  6.7330157E+00
  2.3092284E-01  6.7393385E+00
  2.3125592E-01  6.7456581E+00
  2.3158900E-01  6.7519743E+00
  2.3192207E-01  6.7582873E+00
  2.3225515E-01  6.7645971E+00
  2.3258823E-01  6.7709035E+00
  2.3292131E-01  6.7772068E+00
  2.3325438E-01  6.7835067E+00
  2.3358746E-01  6.7898034E+00
  2.3392054E-01  6.7960968E+00
  2.3425362E-01  6.8023870E+00
  2.3458670E-01  6.8086740E+00
  2.3491977E-01  6.8149577E+00
  2.3525285E-01  6.8212382E+00
  2.3558593E-01  6.8275154E+00
  2.3591901E-01  6.8337895E+00
  2.3625208E-01  6.8400603E+00
  2.3658516E-01  6.8463279E+00
  2.3691824E-01  6.8525922E+00
  2.3725132E-01  6.8588534E+00
  2.3758439E-01  6.8651113E+00
  2.3791747E-01  6.8713661E+00
  2.3825055E-01  6.8776176E+00
  2.3858363E-01  6.8838660E+00
  2.3891671E-01  6.8901111E+00
  2.3924978E-01  6.8963531E+00
  2.3958286E-01  6.9025919E+00
  2.3991594E-01  6.9088275E+00
  2.4024902E-01  6.9150599E+00
  2.4058209E-01  6.9212892E+00
  2.4091517E-01  6.9275153E+00
  2.4124825E-01  6.9337382E+00
  2.4158133E-01  6.9399580E+00
  2.4191440E-01  6.9461746E+00
  2.4224748E-01  6.9523880E+00
  2.4258056E-01  6.9585983E+00
  2.4291364E-01  6.9648055E+00
  2.4324672E-01  6.9710095E+00
  2.4357979E-01  6.9772104E+00
  2.4391287E-01  6.9834081E+00
  2.4424595E-01  6.9896027E+00
  2.4457903E-01  6.9957942E+00
  2.4491210E-01  7.0019826E+00
  2.4524518E-01  7.0081678E+00
  2.4557826E-01  7.0143499E+00
  2.4591134E-01  7.0205290E+00
  2.4624441E-01  7.0267049E+00
  2.4657749E-01  7.0328777E+00
  2.4691057E-01  7.0390474E+00
  2.4724365E-01  7.0452140E+00
  2.4757673E-01  7.0513775E+00
  2.4790980E-01  7.0575379E+00
  2.4824288E-01  7.0636953E+00
  2.4857596E-01  7.0698495E+00
  2.4890904E-01  7.0760007E+00
  2.4924211E-01  7.0821488E+00
  2.4957519E-01  7.0882939E+00
  2.4990827E-01  7.0944359E+00
  2.5024135E-01  7.1005748E+00
  2.5057442E-01  7.1067106E+00
  2.5090750E-01  7.1128434E+00
  2.5124058E-01  7.1189732E+00
  2.5157366E-01  7.1250999E+00
  2.5190674E-01  7.1312236E+00
  2.5223981E-01  7.1373442E+00
  2.5257289E-01  7.1434618E+00
  2.5290597E-01  7.1495763E+00
  2.5323905E-01  7.1556879E+00
  2.5357212E-01  7.1617964E+00
  2.5390520E-01  7.1679018E+00
  2.5423828E-01  7.1740043E+00
  2.5457136E-01  7.1801038E+00
  2.5490443E-01  7.1862002E+00
  2.5523751E-01  7.1922936E+00
  2.5557059E-01  7.1983841E+00
  2.5590367E-01  7.2044715E+00
  2.5623675E-01  7.2105560E+00
  2.5656982E-01  7.2166374E+00
  2.5690290E-01  7.2227159E+00
  2.5723598E-01  7.2287914E+00
  2.5756906E-01  7.2348639E+00
  2.5790213E-01  7.2409334E+00
  2.5823521E-01  7.2469999E+00
  2.5856829E-01  7.2530635E+00
  2.5890137E-01  7.2591242E+00
  2.5923444E-01  7.2651818E+00
  2.5956752E-01  7.2712365E+00
  2.5990060E-01  7.2772883E+00
  2.6023368E-01  7.2833371E+00
  2.6056676E-01  7.2893829E+00
  2.6089983E-01  7.2954258E+00
  2.6123291E-01  7.3014658E+00
  2.6156599E-01  7.3075029E+00
  2.6189907E-01  7.3135370E+00
  2.6223214E-01  7.3195681E+00
  2.6256522E-01  7.3255964E+00
  2.6289830E-01  7.3316217E+00
  2.6323138E-01  7.3376442E+00
  2.6356445E-01  7.3436637E+00
  2.6389753E-01  7.3496803E+00
  2.6423061E-01  7.3556940E+00
  2.6456369E-01  7.3617048E+00
  2.6489677E-01  7.3677127E+00
  2.6522984E-01  7.3737176E+00
  2.6556292E-01  7.3797198E+00
  2.6589600E-01  7.3857190E+00
  2.6622908E-01  7.3917153E+00
  2.6656215E-01  7.3977088E+00
  2.6689523E-01  7.4036994E+00
  2.6722831E-01  7.4096871E+00
  2.6756139E-01  7.4156719E+00
  2.6789446E-01  7.4216539E+00
  2.6822754E-01  7.4276330E+00
  2.6856062E-01  7.4336093E+00
  2.6889370E-01  7.4395827E+00
  2.6922678E-01  7.4455532E+00
  2.6955985E-01  7.4515209E+00
  2.6989293E-01  7.4574858E+00
  2.7022601E-01  7.4634478E+00
  2.7055909E-01  7.4694070E+00
  2.7089216E-01  7.4753634E+00
  2.7122524E-01  7.4813169E+00
  2.7155832E-01  7.4872676E+00
  2.7189140E-01  7.4932155E+00
  2.7222447E-01  7.4991605E+00
  2.7255755E-01  7.5051028E+00
  2.7289063E-01  7.5110422E+00
  2.7322371E-01  7.5169788E+00
  2.7355679E-01  7.5229127E+00
  2.7388986E-01  7.5288437E+00
  2.7422294E-01  7.5347719E+00
  2.7455602E-01  7.5406974E+00
  2.7488910E-01  7.5466200E+00
  2.7522217E-01  7.5525399E+00
  2.7555525E-01  7.5584570E+00
  2.7588833E-01  7.5643713E+00
  2.7622141E-01  7.5702828E+00
  2.7655448E-01  7.5761916E+00
  2.7688756E-01  7.5820976E+00
  2.7722064E-01  7.5880008E+00
  2.7755372E-01  7.5939013E+00
  2.7788680E-01  7.5997990E+00
  2.7821987E-01  7.6056939E+00
  2.7855295E-01  7.6115861E+00
  2.7888603E-01  7.6174756E+00
  2.7921911E-01  7.6233623E+00
  2.7955218E-01  7.6292463E+00
  2.7988526E-01  7.6351276E+00
  2.8021834E-01  7.6410061E+00
  2.8055142E-01  7.6468819E+00
  2.8088449E-01  7.6527550E+00
  2.8121757E-01  7.6586253E+00
  2.8155065E-01  7.6644929E+00
  2.8188373E-01  7.6703578E+00
  2.8221681E-01  7.6762201E+00
  2.8254988E-01  7.6820796E+00
  2.8288296E-01  7.6879363E+00
  2.8321604E-01  7.6937904E+00
  2.8354912E-01  7.6996418E+00
  2.8388219E-01  7.7054906E+00
  2.8421527E-01  7.7113366E+00
  2.8454835E-01  7.7171799E+00
  2.8488143E-01  7.7230206E+00
  2.8521450E-01  7.7288586E+00
  2.8554758E-01  7.7346939E+00
  2.8588066E-01  7.7405265E+00
  2.8621374E-01  7.7463565E+00
  2.8654682E-01  7.7521838E+00
  2.8687989E-01  7.7580084E+00
  2.8721297E-01  7.7638304E+00
  2.8754605E-01  7.7696497E+00
  2.8787913E-01  7.7754664E+00
  2.8821220E-01  7.7812804E+00
  2.8854528E-01  7.7870918E+00
  2.8887836E-01  7.7929006E+00
  2.8921144E-01  7.7987067E+00
  2.8954451E-01  7.8045102E+00
  2.8987759E-01  7.8103110E+00
  2.9021067E-01  7.8161093E+00
  2.9054375E-01  7.8219049E+00
  2.9087683E-01  7.8276979E+00
  2.9120990E-01  7.8334882E+00
  2.9154298E-01  7.8392760E+00
  2.9187606E-01  7.8450612E+00
  2.9220914E-01  7.8508437E+00
  2.9254221E-01  7.8566237E+00
  2.9287529E-01  7.8624010E+00
  2.9320837E-01  7.8681758E+00
  2.9354145E-01  7.8739480E+00
  2.9387452E-01  7.8797176E+00
  2.9420760E-01  7.8854846E+00
  2.9454068E-01  7.8912490E+00
  2.9487376E-01  7.8970108E+00
  2.9520684E-01  7.9027701E+00
  2.9553991E-01  7.9085268E+00
  2.9587299E-01  7.9142810E+00
  2.9620607E-01  7.9200326E+00
  2.9653915E-01  7.9257816E+00
  2.9687222E-01  7.9315280E+00
  2.9720530E-01  7.9372720E+00
  2.9753838E-01  7.9430133E+00
  2.9787146E-01  7.9487522E+00
  2.9820453E-01  7.9544884E+00
  2.9853761E-01  7.9602222E+00
  2.9887069E-01  7.9659534E+00
  2.9920377E-01  7.9716821E+00
  2.9953685E-01  7.9774082E+00
  2.9986992E-01  7.9831318E+00
  3.0020300E-01  7.9888529E+00
  3.0053608E-01  7.9945715E+00
  3.0086916E-01  8.0002876E+00
  3.0120223E-01  8.0060012E+00
  3.0153531E-01  8.0117122E+00
  3.0186839E-01  8.0174208E+00
  3.0220147E-01  8.0231268E+00
  3.0253454E-01  8.0288304E+00
  3.0286762E-01  8.0345315E+00
  3.0320070E-01  8.0402300E+00
  3.0353378E-01  8.0459261E+00
  3.0386686E-01  8.0516197E+00
  3.0419993E-01  8.0573109E+00
  3.0453301E-01  8.0629995E+00
  3.0486609E-01  8.0686857E+00
  3.0519917E-01  8.0743694E+00
  3.0553224E-01  8.0800507E+00
  3.0586532E-01  8.0857294E+00
  3.0619840E-01  8.0914058E+00
  3.0653148E-01  8.0970796E+00
  3.0686455E-01  8.1027511E+00
  3.0719763E-01  8.1084200E+00
  3.0753071E-01  8.1140866E+00
  3.0786379E-01  8.1197506E+00
  3.0819687E-01  8.1254123E+00
  3.0852994E-01  8.1310715E+00
  3.0886302E-01  8.1367283E+00
  3.0919610E-01  8.1423826E+00
  3.0952918E-01  8.1480346E+00
  3.0986225E-01  8.1536841E+00
  3.1019533E-01  8.1593312E+00
  3.1052841E-01  8.1649758E+00
  3.1086149E-01  8.1706181E+00
  3.1119456E-01  8.1762579E+00
  3.1152764E-01  8.1818954E+00
  3.1186072E-01  8.1875304E+00
  3.1219380E-01  8.1931631E+00
  3.1252688E-01  8.1987934E+00
  3.1285995E-01  8.2044212E+00
  3.1319303E-01  8.2100467E+00
  3.1352611E-01  8.2156698E+00
  3.1385919E-01  8.2212905E+00
  3.1419226E-01  8.2269089E+00
  3.1452534E-01  8.2325248E+00
  3.1485842E-01  8.2381384E+00
  3.1519150E-01  8.2437497E+00
  3.1552457E-01  8.2493585E+00
  3.1585765E-01  8.2549650E+00
  3.1619073E-01  8.2605692E+00
  3.1652381E-01  8.2661710E+00
  3.1685689E-01  8.2717704E+00
  3.1718996E-01  8.2773675E+00
  3.1752304E-01  8.2829623E+00
  3.1785612E-01  8.2885547E+00
  3.1818920E-01  8.2941448E+00
  3.1852227E-01  8.2997325E+00
  3.1885535E-01  8.3053179E+00
  3.1918843E-01  8.3109010E+00
  3.1952151E-01  8.3164818E+00
  3.1985458E-01  8.3220602E+00
  3.2018766E-01  8.3276364E+00
  3.2052074E-01  8.3332102E+00
  3.2085382E-01  8.3387817E+00
  3.2118690E-01  8.3443509E+00
  3.2151997E-01  8.3499178E+00
  3.2185305E-01  8.3554824E+00
  3.2218613E-01  8.3610447E+00
  3.2251921E-01  8.3666047E+00
  3.2285228E-01  8.3721624E+00
  3.2318536E-01  8.3777178E+00
  3.2351844E-01  8.3832710E+00
  3.2385152E-01  8.3888218E+00
  3.2418459E-01  8.3943704E+00
  3.2451767E-01  8.3999168E+00
  3.2485075E-01  8.4054608E+00
  3.2518383E-01  8.4110026E+00
  3.2551691E-01  8.4165421E+00
  3.2584998E-01  8.4220794E+00
  3.2618306E-01  8.4276144E+00
  3.2651614E-01  8.4331471E+00
  3.2684922E-01  8.4386776E+00
  3.2718229E-01  8.4442059E+00
  3.2751537E-01  8.4497319E+00
  3.2784845E-01  8.4552556E+00
  3.2818153E-01  8.4607772E+00
  3.2851460E-01  8.4662965E+00
  3.2884768E-01  8.4718135E+00
  3.2918076E-01  8.4773284E+00
  3.2951384E-01  8.4828410E+00
  3.2984692E-01  8.4883514E+00
  3.3017999E-01  8.4938596E+00
  3.3051307E-01  8.4993655E+00
  3.3084615E-01  8.5048693E+00
  3.3117923E-01  8.5103709E+00
  3.3151230E-01  8.5158702E+00
  3.3184538E-01  8.5213673E+00
  3.3217846E-01  8.5268623E+00
  3.3251154E-01  8.5323551E+00
  3.3284461E-01  8.5378456E+00
  3.3317769E-01  8.5433340E+00
  3.3351077E-01  8.5488202E+00
  3.3384385E-01  8.5543042E+00
  3.3417693E-01  8.5597860E+00
  3.3451000E-01  8.5652657E+00
  3.3484308E-01  8.5707432E+00
  3.3517616E-01  8.5762185E+00
  3.3550924E-01  8.5816917E+00
  3.3584231E-01  8.5871627E+00
  3.3617539E-01  8.5926315E+00
  3.3650847E-01  8.5980982E+00
  3.3684155E-01  8.6035627E+00
  3.3717462E-01  8.6090251E+00
  3.3750770E-01  8.6144853E+00
  3.3784078E-01  8.6199434E+00
  3.3817386E-01  8.6253994E+00
  3.3850694E-01  8.6308532E+00
  3.3884001E-01  8.6363049E+00
  3.3917309E-01  8.6417545E+00
  3.3950617E-01  8.6472019E+00
  3.3983925E-01  8.6526473E+00
  3.4017232E-01  8.6580905E+00
  3.4050540E-01  8.6635315E+00
  3.4083848E-01  8.6689705E+00
  3.4117156E-01  8.6744074E+00
  3.4150463E-01  8.6798421E+00
  3.4183771E-01  8.6852748E+00
  3.4217079E-01  8.6907053E+00
  3.4250387E-01  8.6961338E+00
  3.4283695E-01  8.7015602E+00
  3.4317002E-01  8.7069844E+00
  3.4350310E-01  8.7124066E+00
  3.4383618E-01  8.7178267E+00
  3.4416926E-01  8.7232448E+00
  3.4450233E-01  8.7286607E+00
  3.4483541E-01  8.7340746E+00
  3.4516849E-01  8.7394864E+00
  3.4550157E-01  8.7448962E+00
  3.4583464E-01  8.7503038E+00
  3.4616772E-01  8.7557094E+00
  3.4650080E-01  8.7611130E+00
  3.4683388E-01  8.7665145E+00
  3.4716696E-01  8.7719140E+00
  3.4750003E-01  8.7773114E+00
  3.4783311E-01  8.7827067E+00
  3.4816619E-01  8.7881001E+00
  3.4849927E-01  8.7934913E+00
  3.4883234E-01  8.7988806E+00
  3.4916542E-01  8.8042678E+00
  3.4949850E-01  8.8096530E+00
  3.4983158E-01  8.8150362E+00
  3.5016465E-01  8.8204173E+00
  3.5049773E-01  8.8257964E+00
  3.5083081E-01  8.8311735E+00
  3.5116389E-01  8.8365486E+00
  3.5149697E-01  8.8419217E+00
  3.5183004E-01  8.8472928E+00
  3.5216312E-01  8.8526619E+00
  3.5249620E-01  8.8580290E+00
  3.5282928E-01  8.8633940E+00
  3.5316235E-01  8.8687571E+00
  3.5349543E-01  8.8741182E+00
  3.5382851E-01  8.8794773E+00
  3.5416159E-01  8.8848345E+00
  3.5449466E-01  8.8901896E+00
  3.5482774E-01  8.8955428E+00
  3.5516082E-01  8.9008940E+00
  3.5549390E-01  8.9062432E+00
  3.5582698E-01  8.9115905E+00
  3.5616005E-01  8.9169358E+00
  3.5649313E-01  8.9222791E+00
  3.5682621E-01  8.9276205E+00
  3.5715929E-01  8.9329599E+00
  3.5749236E-01  8.9382974E+00
  3.5782544E-01  8.9436329E+00
  3.5815852E-01  8.9489665E+00
  3.5849160E-01  8.9542981E+00
  3.5882467E-01  8.9596278E+00
  3.5915775E-01  8.9649556E+00
  3.5949083E-01  8.9702814E+00
  3.5982391E-01  8.9756053E+00
  3.6015699E-01  8.9809273E+00
  3.6049006E-01  8.9862473E+00
  3.6082314E-01  8.9915654E+00
  3.6115622E-01  8.9968816E+00
  3.6148930E-01  9.0021959E+00
  3.6182237E-01  9.0075083E+00
  3.6215545E-01  9.0128188E+00
  3.6248853E-01  9.0181274E+00
  3.6282161E-01  9.0234340E+00
  3.6315468E-01  9.0287388E+00
  3.6348776E-01  9.0340417E+00
  3.6382084E-01  9.0393427E+00
  3.6415392E-01  9.0446418E+00
  3.6448700E-01  9.0499390E+00
  3.6482007E-01  9.0552343E+00
  3.6515315E-01  9.0605278E+00
  3.6548623E-01  9.0658194E+00
  3.6581931E-01  9.0711091E+00
  3.6615238E-01  9.0763969E+00
  3.6648546E-01  9.0816829E+00
  3.6681854E-01  9.0869670E+00
  3.6715162E-01  9.0922492E+00
  3.6748469E-01  9.0975296E+00
  3.6781777E-01  9.1028081E+00
  3.6815085E-01  9.1080848E+00
  3.6848393E-01  9.1133597E+00
  3.6881701E-01  9.1186327E+00
  3.6915008E-01  9.1239038E+00
  3.6948316E-01  9.1291731E+00
  3.6981624E-01  9.1344406E+00
  3.7014932E-01  9.1397062E+00
  3.7048239E-01  9.1449701E+00
  3.7081547E-01  9.1502320E+00
  3.7114855E-01  9.1554922E+00
  3.7148163E-01  9.1607506E+00
  3.7181470E-01  9.1660071E+00
  3.7214778E-01  9.1712618E+00
  3.7248086E-01  9.1765147E+00
  3.7281394E-01  9.1817658E+00
  3.7314702E-01  9.1870151E+00
  3.7348009E-01  9.1922626E+00
  3.7381317E-01  9.1975083E+00
  3.7414625E-01  9.2027522E+00
  3.7447933E-01  9.2079943E+00
  3.7481240E-01  9.2132346E+00
  3.7514548E-01  9.2184732E+00
  3.7547856E-01  9.2237099E+00
  3.7581164E-01  9.2289449E+00
  3.7614471E-01  9.2341781E+00
  3.7647779E-01  9.2394096E+00
  3.7681087E-01  9.2446392E+00
  3.7714395E-01  9.2498671E+00
  3.7747703E-01  9.2550932E+00
  3.7781010E-01  9.2603176E+00
  3.7814318E-01  9.2655402E+00
  3.7847626E-01  9.2707611E+00
  3.7880934E-01  9.2759802E+00
  3.7914241E-01  9.2811975E+00
  3.7947549E-01  9.2864131E+00
  3.7980857E-01  9.2916270E+00
  3.8014165E-01  9.2968391E+00
  3.8047472E-01  9.3020495E+00
  3.8080780E-01  9.3072582E+00
  3.8114088E-01  9.3124651E+00
  3.8147396E-01  9.3176703E+00
  3.8180704E-01  9.3228738E+00
  3.8214011E-01  9.3280756E+00
  3.8247319E-01  9.3332756E+00
  3.8280627E-01  9.3384740E+00
  3.8313935E-01  9.3436706E+00
  3.8347242E-01  9.3488655E+00
  3.8380550E-01  9.3540587E+00
  3.8413858E-01  9.3592502E+00
  3.8447166E-01  9.3644400E+00
  3.8480473E-01  9.3696281E+00
  3.8513781E-01  9.3748146E+00
  3.8547089E-01  9.3799993E+00
  3.8580397E-01  9.3851823E+00
  3.8613705E-01  9.3903637E+00
  3.8647012E-01  9.3955434E+00
  3.8680320E-01  9.4007214E+00
  3.8713628E-01  9.4058977E+00
  3.8746936E-01  9.4110724E+00
  3.8780243E-01  9.4162454E+00
  3.8813551E-01  9.4214167E+00
  3.8846859E-01  9.4265863E+00
  3.8880167E-01  9.4317544E+00
  3.8913474E-01  9.4369207E+00
  3.8946782E-01  9.4420854E+00
  3.8980090E-01  9.4472484E+00
  3.9013398E-01  9.4524098E+00
  3.9046706E-01  9.4575696E+00
  3.9080013E-01  9.4627277E+00
  3.9113321E-01  9.4678842E+00
  3.9146629E-01  9.4730390E+00
  3.9179937E-01  9.4781922E+00
  3.9213244E-01  9.4833438E+00
  3.9246552E-01  9.4884938E+00
  3.9279860E-01  9.4936421E+00
  3.9313168E-01  9.4987888E+00
  3.9346475E-01  9.5039339E+00
  3.9379783E-01  9.5090774E+00
  3.9413091E-01  9.5142193E+00
  3.9446399E-01  9.5193596E+00
  3.9479707E-01  9.5244983E+00
  3.9513014E-01  9.5296353E+00
  3.9546322E-01  9.5347708E+00
  3.9579630E-01  9.5399047E+00
  3.9612938E-01  9.5450369E+00
  3.9646245E-01  9.5501676E+00
  3.9679553E-01  9.5552967E+00
  3.9712861E-01  9.5604243E+00
  3.9746169E-01  9.5655502E+00
  3.9779476E-01  9.5706746E+00
  3.9812784E-01  9.5757974E+00
  3.9846092E-01  9.5809186E+00
  3.9879400E-01  9.5860383E+00
  3.9912708E-01  9.5911564E+00
  3.9946015E-01  9.5962729E+00
  3.9979323E-01  9.6013879E+00
  4.0012631E-01  9.6065013E+00
  4.0045939E-01  9.6116131E+00
  4.0079246E-01  9.6167235E+00
  4.0112554E-01  9.6218322E+00
  4.0145862E-01  9.6269395E+00
  4.0179170E-01  9.6320451E+00
  4.0212477E-01  9.6371493E+00
  4.0245785E-01  9.6422519E+00
  4.0279093E-01  9.6473530E+00
  4.0312401E-01  9.6524525E+00
  4.0345709E-01  9.6575506E+00
  4.0379016E-01  9.6626471E+00
  4.0412324E-01  9.6677421E+00
  4.0445632E-01  9.6728355E+00
  4.0478940E-01  9.6779275E+00
  4.0512247E-01  9.6830180E+00
  4.0545555E-01  9.6881069E+00
  4.0578863E-01  9.6931943E+00
  4.0612171E-01  9.6982803E+00
  4.0645478E-01  9.7033647E+00
  4.0678786E-01  9.7084477E+00
  4.0712094E-01  9.7135291E+00
  4.0745402E-01  9.7186091E+00
  4.0778710E-01  9.7236875E+00
  4.0812017E-01  9.7287645E+00
  4.0845325E-01  9.7338401E+00
  4.0878633E-01  9.7389141E+00
  4.0911941E-01  9.7439867E+00
  4.0945248E-01  9.7490577E+00
  4.0978556E-01  9.7541274E+00
  4.1011864E-01  9.7591955E+00
  4.1045172E-01  9.7642622E+00
  4.1078479E-01  9.7693275E+00
  4.1111787E-01  9.7743912E+00
  4.1145095E-01  9.7794536E+00
  4.1178403E-01  9.7845145E+00
  4.1211711E-01  9.7895739E+00
  4.1245018E-01  9.7946319E+00
  4.1278326E-01  9.7996884E+00
  4.1311634E-01  9.8047435E+00
  4.1344942E-01  9.8097972E+00
  4.1378249E-01  9.8148494E+00
  4.1411557E-01  9.8199003E+00
  4.1444865E-01  9.8249496E+00
  4.1478173E-01  9.8299976E+00
  4.1511480E-01  9.8350441E+00
  4.1544788E-01  9.8400893E+00
  4.1578096E-01  9.8451330E+00
  4.1611404E-01  9.8501753E+00
  4.1644712E-01  9.8552162E+00
  4.1678019E-01  9.8602557E+00
  4.1711327E-01  9.8652937E+00
  4.1744635E-01  9.8703304E+00
  4.1777943E-01  9.8753657E+00
  4.1811250E-01  9.8803996E+00
  4.1844558E-01  9.8854321E+00
  4.1877866E-01  9.8904632E+00
  4.1911174E-01  9.8954930E+00
  4.1944481E-01  9.9005213E+00
  4.1977789E-01  9.9055483E+00
  4.2011097E-01  9.9105739E+00
  4.2044405E-01  9.9155981E+00
  4.2077713E-01  9.9206210E+00
  4.2111020E-01  9.9256425E+00
  4.2144328E-01  9.9306626E+00
  4.2177636E-01  9.9356814E+00
  4.2210944E-01  9.9406988E+00
  4.2244251E-01  9.9457148E+00
  4.2277559E-01  9.9507295E+00
  4.2310867E-01  9.9557429E+00
  4.2344175E-01  9.9607549E+00
  4.2377482E-01  9.9657655E+00
  4.2410790E-01  9.9707749E+00
  4.2444098E-01  9.9757829E+00
  4.2477406E-01  9.9807895E+00
  4.2510714E-01  9.9857948E+00
  4.2544021E-01  9.9907988E+00
  4.2577329E-01  9.9958015E+00
  4.2610637E-01  1.0000803E+01
  4.2643945E-01  1.0005803E+01
  4.2677252E-01  1.0010802E+01
  4.2710560E-01  1.0015799E+01
  4.2743868E-01  1.0020795E+01
  4.2777176E-01  1.0025790E+01
  4.2810483E-01  1.0030783E+01
  4.2843791E-01  1.0035776E+01
  4.2877099E-01  1.0040766E+01
  4.2910407E-01  1.0045756E+01
  4.2943715E-01  1.0050744E+01
  4.2977022E-01  1.0055731E+01
  4.3010330E-01  1.0060717E+01
  4.3043638E-01  1.0065701E+01
  4.3076946E-01  1.0070685E+01
  4.3110253E-01  1.0075666E+01
  4.3143561E-01  1.0080647E+01
  4.3176869E-01  1.0085626E+01
  4.3210177E-01  1.0090604E+01
  4.3243484E-01  1.0095581E+01
  4.3276792E-01  1.0100557E+01
  4.3310100E-01  1.0105531E+01
  4.3343408E-01  1.0110504E+01
  4.3376716E-01  1.0115476E+01
  4.3410023E-01  1.0120446E+01
  4.3443331E-01  1.0125415E+01
  4.3476639E-01  1.0130383E+01
  4.3509947E-01  1.0135350E+01
  4.3543254E-01  1.0140316E+01
  4.3576562E-01  1.0145280E+01
  4.3609870E-01  1.0150243E+01
  4.3643178E-01  1.0155205E+01
  4.3676485E-01  1.0160166E+01
  4.3709793E-01  1.0165125E+01
  4.3743101E-01  1.0170083E+01
  4.3776409E-01  1.0175040E+01
  4.3809717E-01  1.0179996E+01
  4.3843024E-01  1.0184950E+01
  4.3876332E-01  1.0189904E+01
  4.3909640E-01  1.0194856E+01
  4.3942948E-01  1.0199806E+01
  4.3976255E-01  1.0204756E+01
  4.4009563E-01  1.0209705E+01
  4.4042871E-01  1.0214652E+01
  4.4076179E-01  1.0219598E+01
  4.4109486E-01  1.0224543E+01
  4.4142794E-01  1.0229487E+01
  4.4176102E-01  1.0234429E+01
  4.4209410E-01  1.0239371E+01
  4.4242718E-01  1.0244311E+01
  4.4276025E-01  1.0249250E+01
  4.4309333E-01  1.0254188E+01
  4.4342641E-01  1.0259124E+01
  4.4375949E-01  1.0264060E+01
  4.4409256E-01  1.0268994E+01
  4.4442564E-01  1.0273927E+01
  4.4475872E-01  1.0278859E+01
  4.4509180E-01  1.0283790E+01
  4.4542487E-01  1.0288720E+01
  4.4575795E-01  1.0293648E+01
  4.4609103E-01  1.0298576E+01
  4.4642411E-01  1.0303502E+01
  4.4675719E-01  1.0308427E+01
  4.4709026E-01  1.0313351E+01
  4.4742334E-01  1.0318274E+01
  4.4775642E-01  1.0323196E+01
  4.4808950E-01  1.0328116E+01
  4.4842257E-01  1.0333036E+01
  4.4875565E-01  1.0337954E+01
  4.4908873E-01  1.0342871E+01
  4.4942181E-01  1.0347787E+01
  4.4975488E-01  1.0352702E+01
  4.5008796E-01  1.0357616E+01
  4.5042104E-01  1.0362529E+01
  4.5075412E-01  1.0367441E+01
  4.5108720E-01  1.0372351E+01
  4.5142027E-01  1.0377261E+01
  4.5175335E-01  1.0382169E+01
  4.5208643E-01  1.0387077E+01
  4.5241951E-01  1.0391983E+01
  4.5275258E-01  1.0396888E+01
  4.5308566E-01  1.0401792E+01
  4.5341874E-01  1.0406695E+01
  4.5375182E-01  1.0411597E+01
  4.5408489E-01  1.0416497E+01
  4.5441797E-01  1.0421397E+01
  4.5475105E-01  1.0426296E+01
  4.5508413E-01  1.0431193E+01
  4.5541721E-01  1.0436090E+01
  4.5575028E-01  1.0440985E+01
  4.5608336E-01  1.0445880E+01
  4.5641644E-01  1.0450773E+01
  4.5674952E-01  1.0455665E+01
  4.5708259E-01  1.0460557E+01
  4.5741567E-01  1.0465447E+01
  4.5774875E-01  1.0470336E+01
  4.5808183E-01  1.0475224E+01
  4.5841490E-01  1.0480111E+01
  4.5874798E-01  1.0484997E+01
  4.5908106E-01  1.0489882E+01
  4.5941414E-01  1.0494766E+01
  4.5974722E-01  1.0499649E+01
  4.6008029E-01  1.0504531E+01
  4.6041337E-01  1.0509412E+01
  4.6074645E-01  1.0514292E+01
  4.6107953E-01  1.0519171E+01
  4.6141260E-01  1.0524048E+01
  4.6174568E-01  1.0528925E+01
  4.6207876E-01  1.0533801E+01
  4.6241184E-01  1.0538676E+01
  4.6274491E-01  1.0543550E+01
  4.6307799E-01  1.0548423E+01
  4.6341107E-01  1.0553294E+01
  4.6374415E-01  1.0558165E+01
  4.6407723E-01  1.0563035E+01
  4.6441030E-01  1.0567904E+01
  4.6474338E-01  1.0572772E+01
  4.6507646E-01  1.0577639E+01
  4.6540954E-01  1.0582505E+01
  4.6574261E-01  1.0587370E+01
  4.6607569E-01  1.0592234E+01
  4.6640877E-01  1.0597097E+01
  4.6674185E-01  1.0601959E+01
  4.6707492E-01  1.0606820E+01
  4.6740800E-01  1.0611680E+01
  4.6774108E-01  1.0616539E+01
  4.6807416E-01  1.0621397E+01
  4.6840724E-01  1.0626255E+01
  4.6874031E-01  1.0631111E+01
  4.6907339E-01  1.0635966E+01
  4.6940647E-01  1.0640821E+01
  4.6973955E-01  1.0645674E+01
  4.7007262E-01  1.0650527E+01
  4.7040570E-01  1.0655378E+01
  4.7073878E-01  1.0660229E+01
  4.7107186E-01  1.0665079E+01
  4.7140493E-01  1.0669928E+01
  4.7173801E-01  1.0674776E+01
